query;driver;collectionSize;singleCollectionSegmentCount;pairCollectionSegmentCount;connectionSegmentCount;multiQueryCount;rootIdFilterCount;rootValueInListFilterCount;rootEqualityFilterCount;rootNumberRangeFilterCount;nestedIdFilterCount;nestedValueInListFilterCount;nestedEqualityFilterCount;nestedNumberRangeFilterCount;firstFilterDepth;onlyResultFraction;dynamicFilterFraction;dynamicResultFraction;phase;iteration;duration
pets 'age' = 5 .users_owns_pets users 'nickname' = jellyfish   .children 'name' = Graham .grand_children 'name' = Delbert [name, age, _id].grand2_children 'name' = Brandon , limit: null;postgres;100;1;1;1;3;0;0;3;0;0;0;2;0;0;0.16666666666666666;0.0;0.8333333333333334;build;1;0s
pets 'age' = 5 .pets_child 'animal' = fulgidus [name, age, _id].users_owns_pets_child users  'age' = 26  .children 'name' = Marquis .grand_children 'age' = 78 .grand2_children 'age' = 34 , limit: null;postgres;100;1;2;1;4;0;0;3;0;1;0;3;0;0;0.14285714285714285;0.14285714285714285;1.0;build;1;0s
pets 'age' = 3 .pets_child 'age' = 5 .pets_grand_child 'age' = 16 [name, age, _id].users_owns_pets_grand_child users 'since' = 11   .children 'name' = Owen .grand_children 'name' = Leonardo .grand2_children 'age' = 8 , limit: null;postgres;100;2;2;1;4;0;0;4;0;1;0;3;0;0;0.125;0.0;1.0;build;1;0s
pets 'animal' = prasinus .users_owns_pets users 'nickname' = goose   .children 'name' = Misty .grand_children 'name' = Susan .grand2_children 'name' = Vaughn .grand3_children 'name' = Riley , limit: null;postgres;100;0;2;1;3;0;0;3;0;0;0;3;0;0;0.0;0.0;1.0;build;1;0s
pets 'age' = 16 .pets_child 'age' = 16 .users_owns_pets_child users 'since' = 11  [since, nickname] [name, age, _id].children 'age' = 1 [name, age, _id].grand_children 'name' = Bobbie .grand2_children 'age' = 9 [name, age, _id].grand3_children 'name' = Alexis [name, age, _id], limit: null;postgres;100;0;3;1;4;0;0;3;0;1;0;4;0;0;0.625;0.0;0.375;build;1;0s
pets 'animal' = stellatarum [name, age, _id].pets_child 'age' = 13 [name, age, _id].pets_grand_child 'animal' = cunicularia .users_owns_pets_grand_child users  'name' = Terese  .children 'name' = Catherin .grand_children 'age' = 11 .grand2_children 'name' = Coleman .grand3_children 'name' = Ruben , limit: null;postgres;100;1;3;1;4;0;0;4;0;1;0;4;0;0;0.2222222222222222;0.0;1.0;build;1;0s
pets 'age' = 19 .users_owns_pets users  'name' = Cleo  .children 'age' = 67 .grand_children 'age' = 27 .grand2_children 'name' = Floy .grand3_children 'age' = 73 .grand4_children 'age' = 63 [name, age, _id], limit: null;postgres;100;1;2;1;4;0;0;4;0;0;0;3;0;0;0.125;0.0;0.875;build;1;0s
pets 'age' = 7 .pets_child 'animal' = monax [name, age, _id].users_owns_pets_child users  'age' = 58  .children 'age' = 46 [name, age, _id].grand_children 'name' = Venice .grand2_children 'name' = Cliff .grand3_children 'name' = Elwood [name, age, _id].grand4_children 'age' = 72 [name, age, _id], limit: null;postgres;100;1;3;1;5;0;0;4;0;1;0;4;0;0;0.4444444444444444;0.1111111111111111;0.6666666666666666;build;1;0s
pets 'animal' = berengei .pets_child 'age' = 5 .pets_grand_child 'animal' = euryxanthus .users_owns_pets_grand_child users  'age' = 52  .children 'age' = 77 .grand_children 'name' = Leonardo .grand2_children 'age' = 8 .grand3_children 'age' = 46 [name, age, _id].grand4_children 'name' = Jc , limit: null;postgres;100;2;3;1;5;0;0;5;0;1;0;4;0;0;0.1;0.0;0.9;build;1;0s
pets 'age' = 3 [name, age, _id].users_owns_pets users  'age' = 19  .children 'age' = 36 .grand_children 'name' = Armanda [name, age, _id].grand2_children 'age' = 4 .grand3_children 'name' = Steffanie [name, age, _id].grand4_children 'age' = 40 .grand5_children 'age' = 59 , limit: null;postgres;100;0;3;1;4;0;0;4;0;0;0;4;0;0;0.3333333333333333;0.0;0.7777777777777778;build;1;0s
pets 'age' = 0 .pets_child 'age' = 16 .users_owns_pets_child users 'since' = 15   .children 'name' = Catherin .grand_children 'name' = Humberto .grand2_children 'age' = 35 .grand3_children 'age' = 0 .grand4_children 'age' = 3 .grand5_children 'age' = 22 , limit: null;postgres;100;0;4;1;5;0;0;4;0;1;0;5;0;0;0.0;0.0;1.0;build;1;0s
pets 'animal' = nasicornis [name, age, _id].pets_child 'animal' = fulica .pets_grand_child 'animal' = angasii .users_owns_pets_grand_child users 'since' = 14   .children 'name' = Katina [name, age, _id].grand_children 'name' = Morgan [name, age, _id].grand2_children 'name' = Earnest [name, age, _id].grand3_children 'age' = 79 .grand4_children 'name' = Anja .grand5_children 'age' = 31 , limit: null;postgres;100;1;4;1;5;0;0;5;0;1;0;5;0;0;0.36363636363636365;0.0;0.7272727272727273;build;1;0s
users 'age' = 63 .users_owns_pets pets  'animal' = sinus  .children_owns_pets children  'age' = 76 [since, nickname] [name, age, _id], limit: null;postgres;100;0;0;2;2;0;0;1;0;1;0;2;0;0;0.4;0.25;0.6;build;1;0s
users 'age' = 43 .users_owns_pets pets 'since' = 11   .children_owns_pets children 'nickname' = deer  [since, nickname] [name, age, _id], limit: null;postgres;100;0;0;2;2;0;0;1;0;1;0;2;0;0;0.4;0.0;0.6;build;1;0s
users 'age' = 50 .users_owns_pets pets 'since' = 6  [since, nickname] [name, age, _id].children_owns_pets children 'nickname' = cod  [since, nickname] [name, age, _id].grand_children 'name' = Alexander , limit: null;postgres;100;1;0;2;3;0;0;2;0;1;0;2;0;0;0.6666666666666666;0.0;0.5;build;1;0s
users 'name' = Cleo [name, age, _id].users_owns_pets pets 'since' = 18   .children_owns_pets children  'age' = 62  .grand_children 'name' = Rosario [name, age, _id].grand2_children 'age' = 42 [name, age, _id], limit: null;postgres;100;0;1;2;3;0;0;2;0;1;0;3;0;0;0.42857142857142855;0.16666666666666666;0.5714285714285714;build;1;0s
users 'age' = 68 [name, age, _id].users_owns_pets pets  'age' = 17 [since, nickname] [name, age, _id].children_owns_pets children  'name' = Belva  .grand_children 'age' = 79 .grand2_children 'name' = Sebastian [name, age, _id].grand3_children 'age' = 85 [name, age, _id], limit: null;postgres;100;1;1;2;4;0;0;3;0;1;0;3;0;0;0.625;0.14285714285714285;0.5;build;1;0s
users 'age' = 2 .users_owns_pets pets 'nickname' = deer   .children_owns_pets children  'name' = Micha  .grand_children 'age' = 69 .grand2_children 'name' = Wilburn .grand3_children 'name' = Gary .grand4_children 'name' = Rodrigo , limit: null;postgres;100;0;2;2;4;0;0;3;0;1;0;4;0;0;0.0;0.125;1.0;build;1;0s
users 'name' = Terrance [name, age, _id].users_owns_pets pets 'since' = 19  [since, nickname] [name, age, _id].children_owns_pets children  'name' = Dee  .grand_children 'name' = Carline .grand2_children 'age' = 72 [name, age, _id].grand3_children 'name' = Bernita .grand4_children 'name' = Gregoria [name, age, _id].grand5_children 'name' = Steve , limit: null;postgres;100;1;2;2;5;0;0;4;0;1;0;4;0;0;0.5;0.1111111111111111;0.6;build;1;0s
users 'age' = 38 .users_owns_pets pets 'nickname' = cattle   .pets_child 'age' = 7 .children_owns_pets_child children  'name' = Elinor  , limit: null;postgres;100;1;0;2;2;0;0;2;0;1;0;2;0;0;0.0;0.0;1.0;build;1;0s
users 'name' = Felipe .users_owns_pets pets  'animal' = ofmacrocephalus [since, nickname] [name, age, _id].pets_child 'age' = 0 [name, age, _id].children_owns_pets_child children 'nickname' = ape   , limit: null;postgres;100;1;0;2;2;0;0;2;0;1;0;2;0;0;0.5;0.0;0.8333333333333334;build;1;0s
users 'name' = Veda .users_owns_pets pets 'since' = 7   .pets_child 'animal' = caffer .children_owns_pets_child children 'since' = 3   .grand_children 'name' = Moshe , limit: null;postgres;100;2;0;2;3;0;0;3;0;1;0;2;0;0;0.0;0.0;1.0;build;1;0s
users 'age' = 46 .users_owns_pets pets 'since' = 4   .pets_child 'animal' = olivaceous [name, age, _id].children_owns_pets_child children 'since' = 7  [since, nickname] [name, age, _id].grand_children 'age' = 83 .grand2_children 'name' = Hertha [name, age, _id], limit: null;postgres;100;1;1;2;3;0;0;3;0;1;0;3;0;0;0.5;0.0;0.625;build;1;0s
users 'age' = 13 [name, age, _id].users_owns_pets pets  'animal' = arctos  .pets_child 'age' = 18 .children_owns_pets_child children  'name' = Shannan  .grand_children 'age' = 37 [name, age, _id].grand2_children 'name' = Nelson [name, age, _id].grand3_children 'name' = Maggie [name, age, _id], limit: null;postgres;100;2;1;2;4;0;0;4;0;1;0;3;0;0;0.4444444444444444;0.0;0.5555555555555556;build;1;0s
users 'age' = 46 .users_owns_pets pets 'since' = 0  [since, nickname] [name, age, _id].pets_child 'age' = 16 [name, age, _id].children_owns_pets_child children 'nickname' = deer   .grand_children 'age' = 41 .grand2_children 'age' = 76 .grand3_children 'name' = Dion .grand4_children 'age' = 3 , limit: null;postgres;100;1;2;2;4;0;0;4;0;1;0;4;0;0;0.3;0.0;0.9;build;1;0s
users 'name' = Jalisa .users_owns_pets pets 'nickname' = cockroach  [since, nickname] [name, age, _id].pets_child 'animal' = novaeangliae .children_owns_pets_child children 'since' = 3   .grand_children 'name' = Samantha [name, age, _id].grand2_children 'age' = 88 .grand3_children 'age' = 79 .grand4_children 'name' = Marlin .grand5_children 'age' = 69 , limit: null;postgres;100;2;2;2;5;0;0;5;0;1;0;4;0;0;0.2727272727272727;0.0;0.8181818181818182;build;1;0s
users 'age' = 82 [name, age, _id].users_owns_pets pets 'nickname' = mallard   .pets_child 'age' = 4 .pets_grand_child 'animal' = merlangus .children_owns_pets_grand_child children 'nickname' = snake   , limit: null;postgres;100;0;1;2;3;0;0;2;0;1;0;3;0;0;0.14285714285714285;0.0;0.8571428571428571;build;1;0s
users 'age' = 55 [name, age, _id].users_owns_pets pets  'animal' = ludovicianus  .pets_child 'age' = 6 .pets_grand_child 'animal' = breviceps [name, age, _id].children_owns_pets_grand_child children 'since' = 6   , limit: null;postgres;100;0;1;2;3;0;0;2;0;1;0;3;0;0;0.2857142857142857;0.0;0.8571428571428571;build;1;0s
users 'name' = Barney .users_owns_pets pets  'animal' = candidus  .pets_child 'age' = 16 .pets_grand_child 'age' = 11 .children_owns_pets_grand_child children  'age' = 20  .grand_children 'name' = Kennith , limit: null;postgres;100;1;1;2;4;0;0;3;0;1;0;3;0;0;0.0;0.14285714285714285;1.0;build;1;0s
users 'age' = 76 [name, age, _id].users_owns_pets pets  'animal' = scapularis  .pets_child 'animal' = lutreolaorvison .pets_grand_child 'animal' = jubatus [name, age, _id].children_owns_pets_grand_child children  'age' = 19  .grand_children 'age' = 64 .grand2_children 'name' = Jesica [name, age, _id], limit: null;postgres;100;0;2;2;4;0;0;3;0;1;0;4;0;0;0.3333333333333333;0.125;0.7777777777777778;build;1;0s
users 'name' = Julio .users_owns_pets pets  'animal' = sinus  .pets_child 'age' = 8 .pets_grand_child 'animal' = lagotis .children_owns_pets_grand_child children  'age' = 20 [since, nickname] [name, age, _id].grand_children 'name' = Jamel .grand2_children 'age' = 95 .grand3_children 'name' = Ricki , limit: null;postgres;100;1;2;2;5;0;0;4;0;1;0;4;0;0;0.2;0.1111111111111111;0.8;build;1;0s
users 'age' = 35 [name, age, _id].users_owns_pets pets  'animal' = lynxbalcanicus [since, nickname] [name, age, _id].pets_child 'age' = 9 .pets_grand_child 'animal' = kabeyai .children_owns_pets_grand_child children  'name' = Owen  .grand_children 'age' = 83 .grand2_children 'name' = Caleb .grand3_children 'age' = 46 [name, age, _id].grand4_children 'age' = 36 , limit: null;postgres;100;0;3;2;5;0;0;4;0;1;0;5;0;0;0.36363636363636365;0.1;0.7272727272727273;build;1;0s
users 'name' = Louis .users_owns_pets pets  'age' = 15  .pets_child 'age' = 7 [name, age, _id].pets_grand_child 'age' = 18 .children_owns_pets_grand_child children  'age' = 31  .grand_children 'name' = Sherman .grand2_children 'age' = 74 .grand3_children 'age' = 0 .grand4_children 'age' = 27 .grand5_children 'age' = 50 , limit: null;postgres;100;1;3;2;6;0;0;5;0;1;0;5;0;0;0.08333333333333333;0.09090909090909091;1.0;build;1;0s
users 'age' = 76 .children 'name' = Andrea .children_owns_pets pets 'since' = 14  [since, nickname] [name, age, _id].grand_children_owns_pets grand_children  'name' = Corey  , limit: null;postgres;100;0;1;2;3;0;0;1;0;2;0;3;0;0;0.3333333333333333;0.16666666666666666;0.8333333333333334;build;1;0s
users 'name' = Henry .children 'name' = Kristofer .children_owns_pets pets  'animal' = viperus  .grand_children_owns_pets grand_children  'name' = Corliss [since, nickname] [name, age, _id], limit: null;postgres;100;0;1;2;3;0;0;1;0;2;0;3;0;0;0.3333333333333333;0.3333333333333333;0.6666666666666666;build;1;0s
users 'name' = Judith [name, age, _id].children 'age' = 57 [name, age, _id].children_owns_pets pets  'animal' = cirratum [since, nickname] [name, age, _id].grand_children_owns_pets grand_children 'since' = 9   , limit: null;postgres;100;0;1;2;3;0;0;1;0;2;0;3;0;0;0.6666666666666666;0.16666666666666666;0.5;build;1;0s
users 'age' = 51 [name, age, _id].children 'name' = Miquel .children_owns_pets pets  'animal' = sanguineus  .grand_children_owns_pets grand_children 'since' = 16   .grand2_children 'age' = 7 , limit: null;postgres;100;1;1;2;4;0;0;2;0;2;0;3;0;0;0.14285714285714285;0.14285714285714285;0.8571428571428571;build;1;0s
users 'age' = 92 .children 'name' = Blanca [name, age, _id].children_owns_pets pets  'animal' = cristata  .grand_children_owns_pets grand_children  'name' = Tory [since, nickname] [name, age, _id].grand2_children 'age' = 55 .grand3_children 'name' = Abram [name, age, _id], limit: null;postgres;100;0;2;2;4;0;0;2;0;2;0;4;0;0;0.5;0.25;0.5;build;1;0s
users 'name' = Raleigh .children 'name' = Garry .children_owns_pets pets  'age' = 9 [since, nickname] [name, age, _id].grand_children_owns_pets grand_children  'name' = Christia  .grand2_children 'name' = Andrea [name, age, _id].grand3_children 'name' = Jonah .grand4_children 'age' = 25 , limit: null;postgres;100;1;2;2;5;0;0;3;0;2;0;4;0;0;0.3333333333333333;0.2222222222222222;0.7777777777777778;build;1;0s
users 'age' = 37 [name, age, _id].children 'name' = Everett .children_owns_pets pets 'since' = 12   .pets_child 'age' = 7 .grand_children_owns_pets_child grand_children  'age' = 33  , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.14285714285714285;0.0;0.8571428571428571;build;1;0s
users 'name' = Luciano [name, age, _id].children 'age' = 90 .children_owns_pets pets 'since' = 9   .pets_child 'animal' = stellatarum .grand_children_owns_pets_child grand_children 'since' = 17   , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.14285714285714285;0.0;0.8571428571428571;build;1;0s
users 'age' = 64 .children 'name' = Tonisha .children_owns_pets pets  'age' = 6 [since, nickname] [name, age, _id].pets_child 'animal' = fulgens .grand_children_owns_pets_child grand_children 'nickname' = gorilla   , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.2857142857142857;0.14285714285714285;0.8571428571428571;build;1;0s
users 'age' = 33 .children 'age' = 33 .children_owns_pets pets  'animal' = oryzivorus [since, nickname] [name, age, _id].pets_child 'animal' = nebulosa .grand_children_owns_pets_child grand_children  'age' = 10  .grand2_children 'name' = Teodoro [name, age, _id], limit: null;postgres;100;2;1;2;4;0;0;3;0;2;0;3;0;0;0.375;0.125;0.75;build;1;0s
users 'age' = 82 [name, age, _id].children 'age' = 98 .children_owns_pets pets  'animal' = sulfuratus  .pets_child 'animal' = fulgidus [name, age, _id].grand_children_owns_pets_child grand_children  'name' = Kelvin [since, nickname] [name, age, _id].grand2_children 'name' = Lavern [name, age, _id].grand3_children 'name' = Corinne , limit: null;postgres;100;1;2;2;4;0;0;3;0;2;0;4;0;0;0.5555555555555556;0.1111111111111111;0.5555555555555556;build;1;0s
users 'age' = 26 .children 'age' = 35 .children_owns_pets pets 'since' = 19   .pets_child 'age' = 2 .grand_children_owns_pets_child grand_children 'nickname' = turtle  [since, nickname] [name, age, _id].grand2_children 'age' = 63 [name, age, _id].grand3_children 'age' = 18 .grand4_children 'age' = 16 , limit: null;postgres;100;2;2;2;5;0;0;4;0;2;0;4;0;0;0.3;0.0;0.7;build;1;0s
users 'age' = 97 .children 'age' = 44 .children_owns_pets pets  'age' = 12  .pets_child 'age' = 4 .pets_grand_child 'animal' = merlangus .grand_children_owns_pets_grand_child grand_children  'name' = Ray  , limit: null;postgres;100;0;2;2;4;0;0;2;0;2;0;4;0;0;0.0;0.25;1.0;build;1;0s
users 'age' = 8 .children 'name' = Junie [name, age, _id].children_owns_pets pets  'animal' = trochilus  .pets_child 'animal' = sandvicensis [name, age, _id].pets_grand_child 'age' = 9 [name, age, _id].grand_children_owns_pets_grand_child grand_children 'nickname' = llama  [since, nickname] [name, age, _id], limit: null;postgres;100;0;2;2;4;0;0;2;0;2;0;4;0;0;0.625;0.125;0.625;build;1;0s
users 'name' = Elvina .children 'name' = Jacques [name, age, _id].children_owns_pets pets 'since' = 3   .pets_child 'age' = 9 [name, age, _id].pets_grand_child 'age' = 5 .grand_children_owns_pets_grand_child grand_children 'nickname' = ant  [since, nickname] [name, age, _id], limit: null;postgres;100;0;2;2;4;0;0;2;0;2;0;4;0;0;0.5;0.0;0.625;build;1;0s
users 'name' = Paulene [name, age, _id].children 'age' = 23 .children_owns_pets pets  'age' = 17  .pets_child 'animal' = patas [name, age, _id].pets_grand_child 'animal' = cinerea [name, age, _id].grand_children_owns_pets_grand_child grand_children 'nickname' = llama   .grand2_children 'age' = 21 , limit: null;postgres;100;1;2;2;5;0;0;3;0;2;0;4;0;0;0.3333333333333333;0.1111111111111111;0.8888888888888888;build;1;0s
users 'name' = Liliana [name, age, _id].children 'name' = Miquel .children_owns_pets pets  'animal' = sanguineus  .pets_child 'age' = 4 .pets_grand_child 'age' = 16 .grand_children_owns_pets_grand_child grand_children  'name' = Christia  .grand2_children 'age' = 40 .grand3_children 'age' = 17 , limit: null;postgres;100;0;3;2;5;0;0;3;0;2;0;5;0;0;0.1;0.2;0.9;build;1;0s
users 'name' = Chastity [name, age, _id].children 'age' = 28 .children_owns_pets pets  'animal' = wren [since, nickname] [name, age, _id].pets_child 'age' = 3 .pets_grand_child 'age' = 14 [name, age, _id].grand_children_owns_pets_grand_child grand_children  'name' = Waylon  .grand2_children 'name' = Eugenio .grand3_children 'name' = Bert .grand4_children 'name' = Meda , limit: null;postgres;100;1;3;2;6;0;0;4;0;2;0;5;0;0;0.36363636363636365;0.18181818181818182;0.8181818181818182;build;1;0s
users 'age' = 82 .children 'name' = Marietta [name, age, _id].grand_children 'name' = Johnny [name, age, _id].grand_children_owns_pets pets 'nickname' = alpaca  [since, nickname] [name, age, _id].grand2_children_owns_pets grand2_children  'name' = Sebastian  , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.5714285714285714;0.14285714285714285;0.5714285714285714;build;1;0s
users 'name' = Rodolfo [name, age, _id].children 'name' = Modesta .grand_children 'age' = 82 .grand_children_owns_pets pets  'age' = 7  .grand2_children_owns_pets grand2_children 'nickname' = crocodile   , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.14285714285714285;0.0;0.8571428571428571;build;1;0s
users 'name' = Lonny .children 'age' = 3 [name, age, _id].grand_children 'age' = 3 [name, age, _id].grand_children_owns_pets pets 'since' = 16   .grand2_children_owns_pets grand2_children 'nickname' = salmon   , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.2857142857142857;0.0;0.7142857142857143;build;1;0s
users 'name' = Terrance .children 'name' = Latrina .grand_children 'name' = Luciano .grand_children_owns_pets pets  'animal' = pelagios [since, nickname] [name, age, _id].grand2_children_owns_pets grand2_children  'name' = Shane  , limit: null;postgres;100;1;1;2;3;0;0;2;0;2;0;3;0;0;0.2857142857142857;0.14285714285714285;0.8571428571428571;build;1;0s
users 'age' = 64 .children 'age' = 13 .grand_children 'age' = 22 .grand_children_owns_pets pets  'animal' = kirtlandii  .grand2_children_owns_pets grand2_children  'age' = 66  .grand3_children 'age' = 64 , limit: null;postgres;100;2;1;2;4;0;0;3;0;2;0;3;0;0;0.0;0.125;1.0;build;1;0s
